ID,type,address,city,postcode,lat,lon,rentNet,rentGross,currency,livingSpace,arePetsAllowed,hasFlatSharingCommunity,isUnderRoof,CHF/m2,title,categories,numberOfRooms,floor,yearBuilt,isNewBuilding,yearLastRenovated,hasGarage,hasParking,hasRamp,isWheelchairAccessible,isOldBuilding,hasSwimmingPool,hasFireplace,isCornerHouse,isMiddleHouse,hasGardenShed,hasLiftingPlatform,hasBalcony,hasCableTv,isGroundFloorRaised,hasNiceView,hasConnectedBuildingLand,hasElevator,isChildFriendly,distanceHighSchool,distanceKindergarten,distancePrimarySchool,distanceMotorway,distancePublicTransport,balcony,builtInKitchen,garden,offerType,personId,region
4000906965,"['HOUSE', 'SINGLE_HOUSE']",Alterstrasse 4,Filzbach,8757,47.120461781979,9.131932311604,1920,1980,CHF,82,,,,24.146341463414632,3-Zimmer Einfamilienhaus inkl. Garage ? NEUBAU,"['HOUSE', 'SINGLE_HOUSE']",3,,2024,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,RENT,2268787,schweiz
4000997183,"['APARTMENT', 'STUDIO']",Hauptstr. 30 (Nord),Döttingen,5312,47.570971781977,8.256332311603,750,915,CHF,45,True,,,20.333333333333332,Zentrale Studio-Wohnung!,"['APARTMENT', 'STUDIO']",1,-1,2009,True,,True,,,,,,,,,,,,True,,,,True,True,800,700,700,,170,,,,RENT,679,schweiz
4001099145,"['APARTMENT', 'FLAT']",Falmenstrasse 2d,Uster,8610,47.352411781975,8.718372311603,1970,2270,CHF,88,True,,,25.795454545454547,Schöne Wohnung an sehr zentraler Lage,"['APARTMENT', 'FLAT']",3.5,2,2012,True,,True,True,,,,,,,,,,,True,,,,,True,,,,,,,,,RENT,679,schweiz
4001028409,"['APARTMENT', 'DUPLEX']",Am Mattenhof 2b,Kriens,6010,47.028211781976,8.301092311606,2150,2490,CHF,117,True,,,21.28205128205128,Wohnen im MATTEO - Moderne Maisonette-Wohnung mit viel Platz!,"['APARTMENT', 'DUPLEX']",3.5,4,2018,True,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,RENT,679,schweiz
4000888461,['APARTMENT'],Dorfstrasse 31,Benzenschwil,5636,47.247751781976,8.365612311601,2015,2300,CHF,94,False,False,,24.46808510638298,ERSTVERMIETUNG: Lebensqualität für die ganze Familie!,['APARTMENT'],4.5,,2024,True,,True,False,,False,,False,False,,,,,True,True,True,True,,True,True,,,,,,,,,RENT,1743533,schweiz
4001110210,"['APARTMENT', 'FLAT']",Preyenstr. 21,Wetzikon ZH,8623,47.329231781971,8.820222311602,1903,2133,CHF,86,True,,,24.802325581395348,Schöne Familienwohnung mit Sitzplatz,"['APARTMENT', 'FLAT']",4.5,0,1975,True,2019,True,,,,,,,True,,,,,True,,True,,,True,,,,,,,,,RENT,679,schweiz
4001075108,['SINGLE_HOUSE'],Beggingerstrasse 102,Schleitheim,8226,47.756621781978,8.496052311601,2700,2800,CHF,,False,False,False,,Neubau/Erstbezug Reihen-Einfamilienhaus 6.5-Zimmer,['SINGLE_HOUSE'],6.5,0,,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,RENT,561235,schweiz
4000255237,"['APARTMENT', 'LOFT']",alte Spinnerei 16,Murg,8877,47.112021781971,9.217332311603,2140,2500,CHF,155,,,,16.129032258064516,grosszügiges Loft mit Terrasse auf dem Dach und Blick auf den Walensee,"['APARTMENT', 'LOFT']",2.5,5,,True,,True,True,,,,,,,,,,True,,,True,,,,3000,300,200,2500,200,,,,RENT,2165333,schweiz
4000871597,"['APARTMENT', 'FLAT']","Allmannstrasse 55, 8052 Zürich",Zürich,8052,47.423281781972,8.542262311602,3200,3405,CHF,88,,,,38.69318181818182,Attraktive Attikawohnung - Neubauprojekt «Allmann55»,"['APARTMENT', 'FLAT']",3.5,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,RENT,2229584,schweiz
4001075539,"['APARTMENT', 'FLAT']",Unterer Rolliring 20,Hägendorf,4614,47.333671781978,7.837252311601,2340,2615,CHF,122,True,,,21.434426229508198,Erstvermietung 4 1/2 Zimmer im Erdgeschoss an sonniger Lage,"['APARTMENT', 'FLAT']",4.5,0,2024,True,,True,True,,True,,,,,,,,True,True,,True,,True,True,,,,,,,,,RENT,1684494,schweiz
4000997583,['APARTMENT'],Winzerhalde 109,Zürich,8049,47.403501781976,8.482902311606,2365,2535,CHF,,True,False,False,,Wohnen direkt an der Limmat!,['APARTMENT'],2.5,3,2016,True,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,,,,,,,,,RENT,381085,schweiz
4001146787,"['APARTMENT', 'SINGLE_ROOM']",Kreuzstrasse 11,Bülach,8180,47.519551781975,8.541402311603,,1150,CHF,18,,,,63.888888888888886,Zu vermieten Einzelzimmer in Bülach,"['APARTMENT', 'SINGLE_ROOM']",1,3,,True,,True,,,True,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,240000001301672,schweiz
3003501977,"['APARTMENT', 'FLAT']",Hauptstr. 2,Biberist,4562,47.181611781971,7.557832311609,1420,1590,CHF,72,True,,,22.083333333333332,ERSTVERMIETUNG - IM HERZEN VON BIBERIST - ST. URS,"['APARTMENT', 'FLAT']",2.5,3,,True,,,True,,True,,,,,,,,True,True,,True,,True,True,,,,,,,,,RENT,232349,schweiz
4001133144,"['APARTMENT', 'DUPLEX']",Untere Kräzern 2b,St. Gallen,9015,47.406931781974,9.320232311606,1870,2130,CHF,125,True,,,17.04,Moderne Maisonette-Wohnung am Stadtrand,"['APARTMENT', 'DUPLEX']",4.5,0,2010,True,,True,,,,,,,,,,,True,True,,,,,True,,,500,,30,,,,RENT,679,schweiz
4001098917,"['APARTMENT', 'FLAT']",Holderstrasse 12,Basel,4057,47.576141781974,7.589642311605,1050,1210,CHF,38,True,,,31.842105263157894,Hochwertig sanierte Wohnung nähe Wiesenplatz,"['APARTMENT', 'FLAT']",1.5,2,,True,2021,True,True,,False,,False,False,,,,,True,True,,True,,True,True,,,,,,,,,RENT,577788,schweiz
4001132630,"['APARTMENT', 'FLAT']",Avenue Veillon 3,Aigle,1860,46.317161781976,6.973412311604,1450,1590,CHF,60,,,,26.5,NOUVELLE CONSTRUCTION - Logement neuf de 2.5 pièces au rez-de-chaussée,"['APARTMENT', 'FLAT']",2.5,0,2024,True,,,True,,True,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,1743456,schweiz
4001101168,"['APARTMENT', 'FLAT']",Ringstrasse 5,Reinach AG,5734,47.253011781978,8.176172311601,,1400,CHF,,True,,,,Erstvermietung: 2.5 DG -Wohnung mit Terrasse,"['APARTMENT', 'FLAT']",3.5,2,,True,2020,True,True,,,,,,,,,,True,,,,,,True,,,,,,,,,RENT,476731,schweiz
4001122447,"['APARTMENT', 'FLAT']",Wiggerweg 10,Strengelbach,4802,47.282801781974,7.934752311601,1795,2095,CHF,112,True,,,18.705357142857142,Ihr neues Zuhause!,"['APARTMENT', 'FLAT']",4.5,0,2015,True,,True,,,,,,,,,,,,True,,,,True,True,800,240,600,,240,,,,RENT,679,schweiz
4001010764,"['APARTMENT', 'FLAT']","Rorschacherstrasse 120, 9000 St. Gallen",St. Gallen,9000,47.424561781974,9.374892311604,1850,2100,CHF,103,,,,20.388349514563107,3.5 Zimmerwohnung in St. Gallen,"['APARTMENT', 'FLAT']",3.5,1,,True,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,5011662,schweiz
4001146455,"['APARTMENT', 'FLAT']",Alte Bernstrasse 43,Lohn-Ammannsegg,4573,47.170701781971,7.530602311605,1600,1760,CHF,83,,,,21.204819277108435,Moderne Wohnung an schöner Lage,"['APARTMENT', 'FLAT']",3.5,1,2019,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,24000000854952,schweiz
3001180961,"['APARTMENT', 'FLAT']",Bernstrasse Ost 52,Suhr,5034,47.372881781978,8.082132311602,990,1140,CHF,26,,,,43.84615384615385,Möblierte 1-Zimmer-Wohnung im Zentrum von Suhr,"['APARTMENT', 'FLAT']",1,2,2017,True,,True,,,True,,,,,,,,,True,,,,True,,,,,3000,100,,,,RENT,1684494,schweiz
4000996796,"['APARTMENT', 'FLAT']",Mülhauserstr. 146,Basel,4056,47.566271781971,7.575232311601,1475,1637,CHF,60,,,,27.283333333333335,Stilechte Altbauwohnung 1936 im St. Johann,"['APARTMENT', 'FLAT']",2,1,1936,True,,,,,,True,,,,,,,True,True,,True,,,,,,,,5,,,,RENT,416726,schweiz
4001075292,"['APARTMENT', 'FLAT']",A Jussy,Jussy,1254,46.234951781979,6.265522311608,0,5600,CHF,143,,,,39.16083916083916,Magnifique triplex neuf,"['APARTMENT', 'FLAT']",7,0,2024,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,RENT,61318,schweiz
4001074751,['APARTMENT'],Via Cava 5,Stabio,6855,45.853501781976,8.943242311601,,1200,CHF,54,False,False,,22.22222222222222,PRIMA LOCAZIONE - Nuovi Bilocali di varie metrature,['APARTMENT'],2.5,,2023,True,,True,False,,True,,False,False,,,,,True,True,False,True,,True,True,,,,,,,,,RENT,687432,schweiz
4000931798,"['APARTMENT', 'FLAT']",Avenue des Collèges 7,Pully,1009,46.510771781974,6.657352311606,4890,5240,CHF,110,,,,47.63636363636363,NEUF : Vue sur le lac au centre de Pully,"['APARTMENT', 'FLAT']",4.5,2,2023,True,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,RENT,897230,schweiz
3003500636,"['APARTMENT', 'FLAT']",Via Ligornetto 19,Stabio,6854,45.857071781971,8.941482311601,1200,1300,CHF,57,,,,22.80701754385965,Affittasi ultimi appartamenti 2.5 locali,"['APARTMENT', 'FLAT']",2.5,,2023,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,240000001207501,schweiz
4001100927,"['APARTMENT', 'FLAT']",Sternenstr. 2,Romanshorn,8590,47.566161781977,9.378192311604,1510,1740,CHF,86,,,,20.232558139534884,Wohnen mit Bahnanschluss - am See,"['APARTMENT', 'FLAT']",3.5,1,2017,True,,True,,,True,,,,,True,,,True,True,,True,True,True,True,600,600,300,,50,,,,RENT,679,schweiz
4001146680,"['APARTMENT', 'FLAT']",route de frontenex 60F,Genève,1207,46.205021781979,6.162252311601,,2356,CHF,53,True,,,44.45283018867924,Magnifique appartement moderne au coeur des Eaux-Vives,"['APARTMENT', 'FLAT']",3,6,2016,True,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,RENT,24000000568873,schweiz
4001075866,"['APARTMENT', 'FLAT']",Avenue de Lucens 13,Moudon,1510,46.672451781974,6.804292311601,2190,2485,CHF,93,,,,26.72043010752688,NEUF : Appartement de 4.5p au coeur de Moudon - UN MOIS DE PARKING OFFERT,"['APARTMENT', 'FLAT']",4.5,1,2024,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,RENT,897230,schweiz
4000475311,"['HOUSE', 'ROW_HOUSE']",Derrière-chez-Brun,Domdidier,1564,46.865071781971,7.007092311606,2300,2470,CHF,102,,,,24.215686274509803,Maison contiguë à Domdidier,"['HOUSE', 'ROW_HOUSE']",4.5,,2024,True,,,True,,,,,,,,,,True,,,,,,True,,,,,,,,,RENT,240000001259619,schweiz
4000906608,"['APARTMENT', 'FLAT']",Steinweg 20,Lyss,3250,47.078191781975,7.303992311602,1600,1845,CHF,93,True,,,19.838709677419356,Hier fühlen Sie sich wohl - Leben im Lyssbachpark,"['APARTMENT', 'FLAT']",3.5,2,2011,True,,True,,True,True,,,,,,,,True,True,,,,True,True,500,500,500,,100,,,,RENT,679,schweiz
4001133240,"['HOUSE', 'BIFAMILIAR_HOUSE']",Willikonerstrasse 4,Oetwil am See,8618,47.270211781975,8.720422311602,3025,3025,CHF,113,,,,26.76991150442478,Ein Haus der besonderen Art,"['HOUSE', 'BIFAMILIAR_HOUSE']",5.5,,2015,True,,True,True,,,,,True,,,,,True,True,,True,,,,50,50,,,20,,,,RENT,5023595,schweiz
4000672065,"['APARTMENT', 'FLAT']",Höslistrasse 8,Bubikon,8608,47.273771781971,8.823462311609,2221,2461,CHF,,True,,,,3.5 Zimmerwohnung  - Bachtelblick Bubikon,"['APARTMENT', 'FLAT']",3.5,1,2022,True,,True,,,True,,,,,,,,True,True,,True,,True,True,,,,,,,,,RENT,255561,schweiz
4001123028,"['APARTMENT', 'FLAT']",Kalkbreitestrasse 41,Zürich,8003,47.373331781975,8.519422311607,3480,3710,CHF,60,,,,61.833333333333336,Spacious modern furnished 1-bedroom apartment with balcony and weekly cleaning service for rent,"['APARTMENT', 'FLAT']",2.5,4,,True,,,True,,,,,,,,,,True,True,,True,,True,,,,,,50,,,,RENT,448685,schweiz
4001133464,"['APARTMENT', 'FLAT']",Dammstrasse / Fabrikgasse,Horgen,8810,47.259671781979,8.587972311602,1770,1950,CHF,55,,,,35.45454545454545,"Grosse, hohe Neubau-Loft-Studios in denkmalgeschützter Fabrik","['APARTMENT', 'FLAT']",1.5,5,2024,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,RENT,276065,schweiz
4000441910,"['APARTMENT', 'FLAT']",Mühlegasse 12,Rohrbach,4938,47.136031781976,7.811652311609,1400,1650,CHF,115,,,,14.347826086956522,Moderne 4.5 Zimmerwohnung,"['APARTMENT', 'FLAT']",4.5,1,2019,True,,,True,,True,,,,,,,,True,,,,,True,,,,,,,,,,RENT,2130684,schweiz
4001111899,['APARTMENT'],Burgstrasse 8,Herzogenbuchsee,3360,47.192881781977,7.710272311601,1300,1450,CHF,,False,False,,,Neu erstellte 2.5-Zimmer-Dachwohnung in herrlicher Villa in Herzogenbuchsee,['APARTMENT'],2.5,2,2024,True,2024,True,True,,False,,False,False,,,,,True,False,False,True,,False,,,,,,,,,,RENT,85123,schweiz
4001010785,"['APARTMENT', 'FLAT']","Grossackerstrasse 1, 9000 St. Gallen",St. Gallen,9000,47.424561781974,9.374892311604,1620,1810,CHF,78,,,True,23.205128205128204,2.5 Zimmerwohnung in St. Gallen,"['APARTMENT', 'FLAT']",2.5,6,,True,,,,,,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,5011662,schweiz
4001099156,"['APARTMENT', 'FLAT']",Käferholzstrasse 52,Zürich,8057,47.402311781977,8.531102311608,3210,3500,CHF,100,,,,35.0,Modernes Wohnen im Guggachpark,"['APARTMENT', 'FLAT']",3.5,4,,True,,True,,,,,,,,,,,,,,,,,,,,,,200,,,,RENT,679,schweiz
4000705837,['APARTMENT'],Hauptstrasse 115,St. Margrethen SG,9430,47.451571781978,9.634982311609,450,500,CHF,,True,False,,,Hobbyraum,['APARTMENT'],1,-1,2024,True,,False,False,,True,,False,False,,,,,False,False,False,False,,True,False,,,,,,,,,RENT,5026438,schweiz
4000929238,"['APARTMENT', 'FLAT']",Bahnhofstr. 1b,Romanshorn,8590,47.565821781976,9.378702311601,1400,1595,CHF,62,,,,25.725806451612904,Wohnen mit Seesicht - Mieten ohne Kaution,"['APARTMENT', 'FLAT']",2.5,3,2017,True,,True,,,,,,,,,,,,True,,,,True,True,600,600,300,,50,,,,RENT,679,schweiz
4001132700,"['APARTMENT', 'LOFT']",Eigerstrasse 73,Bern,3007,46.939851781978,7.440122311601,2550,2760,CHF,64,False,,,43.125,2.5-Zimmer-Loft-Wohnung  im Brückenkopf,"['APARTMENT', 'LOFT']",2.5,5,1971,True,2021,True,False,,True,,False,False,,,,,True,True,,True,,True,False,,,,,,,,,RENT,101128,schweiz
4000873185,"['APARTMENT', 'FLAT']",Frikartstrasse 1,Zofingen,4800,47.284251781978,7.944972311609,,2200,CHF,107,,,,20.560747663551403,Wohnung in Zofingen,"['APARTMENT', 'FLAT']",4.5,1,2010,True,,True,True,,,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,240000001284494,schweiz
4001100925,"['APARTMENT', 'FLAT']",Rue de l'Europe 66,Bulle,1630,46.624551781979,7.056722311602,1610,1850,CHF,84,True,,,22.023809523809526,Magnfique logement de 3.5 pièces au centre de la ville de Bulle,"['APARTMENT', 'FLAT']",3.5,3,2017,True,,True,True,,,,,,,,,,,True,,,,True,True,300,300,300,,200,,,,RENT,679,schweiz
4001101218,['APARTMENT'],Wright-Strasse 37,Glattpark (Opfikon),8152,47.420131781975,8.559822311602,2580,2820,CHF,,True,False,False,,Geräumige Wohnung mit zwei Balkonen im Glattpark!,['APARTMENT'],3.5,4,,True,,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,,,,,,,,,RENT,381085,schweiz
4001110687,"['APARTMENT', 'FLAT']",Adolf-Gaudy-Weg 2a,Rorschach,9400,47.474681781979,9.483722311605,1330,1460,CHF,63,,,,23.174603174603174,moderne 2.5-Zi. Wohnung mit grosszügigem Balkon!,"['APARTMENT', 'FLAT']",2.5,1,2016,True,,,True,,,,,,,,,,,True,,True,,True,True,,,,,,,,,RENT,620,schweiz
3002311435,"['APARTMENT', 'FLAT']",Hobelwerkweg 43,Winterthur,8404,47.509281781971,8.763432311601,4300,4730,CHF,214,,True,,22.102803738317757,Clusterwohnungen,"['APARTMENT', 'FLAT']",8.5,2,2023,True,,,,,True,,,,,,,,True,,,,,True,True,,80,80,,600,,,,RENT,699062,schweiz
4001111602,['APARTMENT'],Seftigenstrasse 44,Bern,3007,46.936031781971,7.432682311607,1687,1967,CHF,,True,False,False,,Wohnen an zentraler Lage,['APARTMENT'],3,1,,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,RENT,5018063,schweiz
4001134701,"['APARTMENT', 'FLAT']",Route du Pas-de-l'Echelle 53,Veyrier,1255,46.173121781977,6.183142311602,5650,5800,CHF,124,True,,,46.774193548387096,"*Rare à la location* appartement neuf en rez de jardin, vue imprenable, avec terrasse et jardin","['APARTMENT', 'FLAT']",5,0,2022,True,,True,True,,True,,False,False,,,,,True,False,,True,,True,True,,,,,,,,,RENT,240000001097730,schweiz
4001108937,"['APARTMENT', 'FLAT']",Frauenfelderstrasse 27,Matzingen,9548,47.521511781972,8.930522311601,1240,1370,CHF,47,,,,29.148936170212767,ERSTBEZUG - Wohnen an der Murg,"['APARTMENT', 'FLAT']",2.5,1,2024,True,,,True,,True,,,,,,,,,,,,,True,,,,,,,,,,RENT,620,schweiz
4001099138,"['APARTMENT', 'FLAT']",Amselweg 6,Düdingen,3186,46.851971781979,7.198502311609,1545,1705,CHF,97,True,,,17.577319587628867,"Helle, grosse 3.5 Zimmerwohnung im Erdgeschoss mit Gartensitzplatz","['APARTMENT', 'FLAT']",3.5,0,1982,True,,True,True,,True,,False,False,,,,,True,True,,True,,True,True,,,,,,,,,RENT,4001693,schweiz
4001010343,"['APARTMENT', 'FLAT']",Heidenlochstr. 98a,Liestal,4410,47.480221781974,7.749812311607,1560,1760,CHF,68,True,,,25.88235294117647,"""GRAMMET- so wie du bist""","['APARTMENT', 'FLAT']",2.5,2,,True,,True,,,,,,,,,,,,True,,,,,True,,,,,,,,,RENT,679,schweiz
4001121720,"['APARTMENT', 'DUPLEX']",Sonnenbühlstrasse 10,Höri,8181,47.506131781976,8.510432311606,3300,3700,CHF,151,,,,24.503311258278146,Erstvermietung - Wohnen mit Aussicht,"['APARTMENT', 'DUPLEX']",5.5,2,2024,True,,True,True,,,,,True,,,,,True,,,True,,True,,,,,,50,,,,RENT,111510,schweiz
3003135915,['APARTMENT'],Haldenhof 6,St. Gallen,9000,47.420321781976,9.372572311604,,,,164,True,False,,,1-Zimmer-Atelier-Neubau-Wohnung Haldenhof St. Gallen,['APARTMENT'],1,,2021,True,,True,False,,True,,False,False,,,,,False,True,True,False,,True,True,,,,,,,,,RENT,5016034,schweiz
4001010228,"['APARTMENT', 'FLAT']",Dornhaldestrasse 35,Heimberg,3627,46.795141781975,7.604732311602,1300,1550,CHF,63,False,,,24.603174603174605,"2,5-Zimmerwohnung 63 m2","['APARTMENT', 'FLAT']",2.5,0,,True,2023,,True,,False,,False,False,,,,,True,True,,True,,True,False,,,,,,,,,RENT,24000000166903,schweiz
4000315274,"['APARTMENT', 'BACHELOR_FLAT']",Chemin du Lac,Charmey (Gruyère),1637,46.620641781971,7.152862311601,1890,2210,CHF,130,,,,17.0,POURQUOI NE PAS ENVISAGER VOTRE RETRAITE DANS CE CADRE EXCEPTIONNEL ?,"['APARTMENT', 'BACHELOR_FLAT']",4.5,3,,True,,,True,,True,,,,,,,,True,,,True,,True,,,,,,,,,,RENT,49212,schweiz
4001135788,"['APARTMENT', 'FLAT']",Rue de l'Ancienne Papeterie,Marly,1723,46.778901781973,7.154072311601,1090,1165,CHF,30,,,,38.833333333333336,Appartement avec encadrement pour sénior de 1.5 pièces au dernier étage avec balcon,"['APARTMENT', 'FLAT']",1.5,4,2024,True,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,RENT,949321,schweiz
4000908506,"['APARTMENT', 'FLAT']",Winterthurerstrasse 83,Zürich,8006,47.390691781976,8.545202311609,5373,5693,CHF,124,,,,45.91129032258065,Traumwohnung mit Blick über die Stadt Zürich,"['APARTMENT', 'FLAT']",3.5,4,2015,True,,True,True,,,,,,,,,,,True,,,,True,,,,,,,,,,RENT,14211,schweiz
4001047282,"['APARTMENT', 'FLAT']",Käsereistrasse 1,Höchstetten,3429,47.082831781974,7.581672311602,1990,2280,CHF,142,True,,,16.056338028169016,"Hunde und Katzen..... können hier wohnen, und Ihre Gäste werden staunen..!","['APARTMENT', 'FLAT']",2.5,0,1905,True,2023,False,True,,True,,False,True,,,,,True,True,,True,,False,,,,,,,,,,RENT,24000000170148,schweiz
4001132330,"['APARTMENT', 'FLAT']",Bahnweg 10,Schübelbach,8862,47.176061781978,8.939502311608,2310,2600,CHF,114,True,,,22.80701754385965,Erstvermietung Parco Verde - modern und idyllisch,"['APARTMENT', 'FLAT']",4.5,1,2025,True,,,,,True,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,2268991,schweiz
4001132412,"['APARTMENT', 'FLAT']",Seetalstrasse,Birrwil,5708,47.290791781972,8.191342311605,,1380,CHF,,True,,,,Zu vermieten 2.5 Zi-Wohnung mit Terrasse,"['APARTMENT', 'FLAT']",2.5,0,,True,2020,,,,,,,,,,,,True,True,,True,,,True,,,,,,,,,RENT,476731,schweiz
4001010784,"['APARTMENT', 'FLAT']","Grossackerstrasse 1, 9000 St. Gallen",St. Gallen,9000,47.424561781974,9.374892311604,1560,1740,CHF,71,,,,24.507042253521128,2.5 Zimmerwohnung in St. Gallen,"['APARTMENT', 'FLAT']",2.5,3,,True,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,RENT,5011662,schweiz
4001099147,"['APARTMENT', 'FLAT']",Parkweg 4,Niederrohrdorf,5443,47.425871781979,8.302192311603,1470,1705,CHF,86,True,,,19.825581395348838,Ihr neues Zuhause im Allegropark,"['APARTMENT', 'FLAT']",2.5,0,2015,True,,True,,,,,,,,,,,,True,,,,True,True,1000,750,1000,,60,,,,RENT,679,schweiz
109458925,"['APARTMENT', 'FLAT']",Via al Gas 12,Mendrisio,6850,45.871661781971,8.978582311608,770,900,CHF,32,True,,,28.125,LOCAZIONE IN COMPLESSO RESIDENZIALE - LOCATION IN RESIDENTIAL COMPLEX,"['APARTMENT', 'FLAT']",1.5,,2019,True,,True,True,,True,,,,,,,,True,,,,,True,True,1500,1000,1500,300,1000,,,,RENT,615770,schweiz
4001009029,"['APARTMENT', 'DUPLEX']",Oberalbis 28,Hausen am Albis,8915,47.239971781974,8.556742311606,3200,3550,CHF,137,True,,,25.912408759124087,Wohnoase der Extraklasse mit unverbaubarer See- und Alpensicht,"['APARTMENT', 'DUPLEX']",3.5,2,2020,True,,True,True,,,,,,,,,,True,True,,True,,True,True,,,,,,,,,RENT,540707,schweiz
4000888539,"['APARTMENT', 'ATTIC_FLAT']",Sonnenstr. 29,Visp,3930,46.299971781971,7.870042311601,2112,2407,CHF,105,True,,,22.923809523809524,Wohnen Sie First Class in Visp,"['APARTMENT', 'ATTIC_FLAT']",4.5,3,2015,True,,True,,,,,,,,,,,,True,,,,True,True,1600,1800,1600,,170,,,,RENT,679,schweiz
4000909215,"['APARTMENT', 'FLAT']",Heidenlochstrasse 9,Liestal,4410,47.485961781971,7.742352311607,1820,2120,CHF,91,,,,23.296703296703296,3.5-Zimmer Seniorenwohnung in Liestal,"['APARTMENT', 'FLAT']",3.5,0,2017,True,,True,True,,True,,,,,,,,True,True,,True,,True,,,,,,,,,,RENT,5019734,schweiz
4000996357,"['APARTMENT', 'ATTIC_FLAT']",Grabenwies 30,Zürich,8057,47.402681781972,8.537422311608,4110,4380,CHF,,True,False,,,"ERSTVERMIETUNG ""ALLENMOOS""","['APARTMENT', 'ATTIC_FLAT']",3.5,4,2024,True,,True,False,,False,,False,False,,,,,True,True,False,False,,True,True,,,,,,,,,RENT,5018108,schweiz
4001101443,"['APARTMENT', 'FLAT']",Rte de la charrière 4A,Les Evouettes,1897,46.362501781972,6.877042311609,,1555,CHF,65,True,,,23.923076923076923,"Magnifique 2,5 pièces disponible au 20 mai 3024","['APARTMENT', 'FLAT']",2.5,3,2020,True,,True,True,,True,,,,,,,,True,,,True,,True,True,,,,,,,,,RENT,240000001298300,schweiz
4001047824,"['APARTMENT', 'FLAT']",Route de l'Eglise 36,Misery-Courtion,1721,46.857041781979,7.069842311603,1360,1460,CHF,50,,,,29.2,NOUVELLE PROMOTION - APPARTEMENTS 2.5 pièces - MISERY-COURTION,"['APARTMENT', 'FLAT']",2.5,1,2023,True,,,True,,,,,,,,,,True,,,True,,,,,,,,,,,,RENT,1743409,schweiz
4001012080,"['APARTMENT', 'FLAT']",Max Bill Platz 9,Zürich,8050,47.414131781972,8.539422311607,3027,3227,CHF,107,True,,,30.1588785046729,Attraktive Wohnung an top Wohnlage!,"['APARTMENT', 'FLAT']",4,3,2005,True,,True,,True,,,,,,,,,True,True,,,,True,True,100,100,100,,50,,,,RENT,679,schweiz
4001009432,['APARTMENT'],Stöckackerstrasse 114,Bern,3018,46.942881781977,7.398042311601,1575,1780,CHF,78,True,True,,22.82051282051282,Grosszügige 3.5 Zimmerwohnungen (78m2),['APARTMENT'],3.5,2,,True,2020,True,False,,False,,False,False,,,,,True,True,False,True,,True,True,,,,,,,,,RENT,4001693,schweiz
4001028393,"['APARTMENT', 'FLAT']",Seestrasse 57 - Villa Silvia,Männedorf,8708,47.255491781971,8.696972311604,2100,2340,CHF,59,True,,,39.66101694915254,Erstbezug nach Sanierung mit Seeblick,"['APARTMENT', 'FLAT']",2.5,1,1862,True,,True,,,,True,,,,,,,,True,,,,,True,1700,1000,1600,,600,,,,RENT,679,schweiz
4001132781,"['APARTMENT', 'FLAT']",Ziegeleistrasse 2,Berg TG,8572,47.579041781974,9.166542311601,1650,1800,CHF,96,,,,18.75,Ihr neues Zuhause mit Charakter,"['APARTMENT', 'FLAT']",3.5,,2024,True,,,,,True,,,,,,,,True,,,,,True,,,,,,,,,,RENT,716315,schweiz
4000629292,"['APARTMENT', 'FLAT']",Herrligweg 9,Zürich,8048,47.389871781976,8.484482311602,2543,2703,CHF,48,True,,,56.3125,Erfüllen Sie sich Ihren Traum,"['APARTMENT', 'FLAT']",2.5,,2021,True,,,True,,,,,,,,,,,True,,,,True,,,,,,,,,,RENT,2192386,schweiz
4000966136,['APARTMENT'],Poststrasse 19,Biel/Bienne,2504,47.146441781978,7.272542311608,1675,1895,CHF,57,False,False,,33.24561403508772,EINZIGARTIGES ÖKOLOGISCHES WOHNERLEBNIS,['APARTMENT'],2.5,2,2024,True,,False,False,,False,,False,False,,,,,True,True,False,True,,True,False,,,,,,,,,RENT,5016083,schweiz
