,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
0,319.6400534295691,Private room,False,True,2.0,False,0,1,9.0,88.0,1,4.76335974080673,0.8521173969261567,110.90612328634465,5.87197140434776,136.982207779159,11.941560304263303,4.84639,52.34137
1,347.9952194596115,Private room,False,True,2.0,False,0,1,9.0,87.0,1,5.748310293271628,3.6515914990858325,75.27593655810635,3.985516162741217,95.38646779321537,8.315410269921582,4.9751199999999995,52.36103
2,482.97518337121835,Private room,False,True,4.0,False,0,1,9.0,90.0,2,0.38487208614316554,0.43985163027299534,493.2725174909284,26.116521175111636,875.1148174970866,76.28900523448691,4.89417,52.37663
3,485.5529257375859,Private room,False,True,2.0,True,0,0,10.0,98.0,1,0.5447225587213453,0.3186881484356986,552.849513615576,29.270850325159042,815.303994178939,71.07493718082569,4.90051,52.37508
4,2771.5417242753033,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,3,1.6867976800229048,1.4583993898664154,208.80916200453655,11.055489020121795,272.31520204240394,23.739348778781793,4.88467,52.38749
5,1001.8044196564573,Entire home/apt,False,False,4.0,False,0,0,9.0,96.0,2,3.719138932492077,1.1961039142136427,106.22653750536556,5.624208764415282,133.8763000387516,11.670799705621555,4.86459,52.40175
6,393.4572211937291,Entire home/apt,False,False,2.0,False,0,0,10.0,99.0,1,1.807548645973326,1.9024773872130802,209.1129086359205,11.071571013440131,273.2491933987037,23.82077040488739,4.8739099999999995,52.38446
7,287.7697841726619,Private room,False,True,2.0,False,1,0,10.0,88.0,1,3.1423599769605826,0.9244077181449537,206.2530746252141,10.92015589735414,238.29077845711123,20.773235787548575,4.876,52.347
8,909.4743748974762,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,1.0099286808227097,0.9171212475906235,409.8565039920389,21.700025210632507,555.1109383129188,48.39234856038326,4.87956,52.36953
9,393.4572211937291,Private room,False,True,2.0,True,1,0,10.0,97.0,1,2.1827144595365024,1.5903810653941204,191.5008261546998,10.139091889327826,229.29695364585157,19.98919015789435,4.92496,52.37107
10,553.0429076933893,Entire home/apt,False,False,4.0,False,0,0,8.0,87.0,1,2.933051582601408,0.6280651842121712,214.9225356251311,11.379164161047445,269.6245898679651,23.504791984455288,4.88934,52.34697
11,553.0429076933893,Entire home/apt,False,False,2.0,True,0,0,10.0,100.0,1,1.3054920833129886,1.342158660307699,325.25677883214485,17.220857133753725,390.9131619942831,34.07824398049456,4.8741699999999994,52.37509
12,682.1643662268882,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,2.172555977877586,0.6302554123731371,260.3242848748355,13.782978895544224,336.246585413092,29.312630756298585,4.90222,52.35452
13,233.63719447894456,Private room,False,True,2.0,False,1,0,8.0,96.0,1,7.304534310886203,3.720801136389456,59.776199011929265,3.1648760308067403,75.70111752562137,6.5993202671235345,4.99679,52.35645
14,368.8514986056758,Private room,False,True,2.0,False,0,0,10.0,90.0,1,1.3278003417631215,0.11949785946172231,539.0034674893956,28.537765581891104,573.888184313612,50.02927366986,4.88971,52.36148
15,497.50427670892606,Entire home/apt,False,False,2.0,True,0,0,9.0,96.0,1,1.7916756703798016,1.2318538106000485,392.59120741751616,20.785906812395577,438.08093153284966,38.19014123703799,4.87327,52.36265
16,1106.320155601903,Entire home/apt,False,False,4.0,False,0,1,10.0,95.0,2,0.4386886749401627,0.6521379452476944,483.8602618498499,25.61818533632185,716.3731790012573,62.45054489990382,4.890219999999999,52.37676
17,612.0966419047173,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,1.8141620900318796,1.5258546734616825,307.06259889093985,16.257558614478302,372.1821269221415,32.44534735470897,4.86989,52.36523
18,858.1538677852507,Entire home/apt,False,False,4.0,False,0,0,10.0,98.0,3,2.1883623241190424,1.530394817386643,325.68537276093036,17.24354921981112,332.04468678058845,28.946326060776826,4.86865,52.36047
19,332.0600848311579,Entire home/apt,False,False,2.0,False,0,0,10.0,98.0,1,2.4911661184353973,1.3316466235658138,170.63461736540245,9.034321677393189,212.93980828374524,18.56323973036071,4.857559999999999,52.37855
20,203.87598715815622,Private room,False,True,2.0,True,1,0,10.0,96.0,1,4.230638249112876,2.6871339097854454,92.21351943201032,4.882283621085693,116.2170227782599,10.131334633808404,4.89595,52.41122
21,269.0225669627165,Private room,False,True,2.0,False,1,0,8.0,93.0,1,4.180817134396317,2.8084291609730343,93.27071083686593,4.938257065240862,117.75957641118447,10.265808282092905,4.89375,52.41081
22,295.2686710566401,Private room,False,True,2.0,False,0,0,10.0,94.0,1,4.127289915885861,0.8393136661588377,129.2292580573422,6.842097491394526,164.40435413915182,14.332113207003202,4.84631,52.34966
23,1096.4778665666815,Entire home/apt,False,False,4.0,False,1,0,9.0,96.0,2,2.1616186088901874,1.424193999696451,183.3646633576789,9.708319323579804,222.38946221134879,19.387022716927994,4.92432,52.37676
24,572.727485763832,Entire home/apt,False,False,2.0,False,0,1,9.0,89.0,1,1.1263113216395262,1.121053930509696,386.37084320321566,20.4565670094282,462.8112855114854,40.34603445973861,4.87657,52.37288
25,599.9109507182528,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,3,3.3635989994537216,0.6974021520350939,156.2363741121219,8.272000624678903,198.87330574021553,17.33697837045883,4.90806,52.34442
26,602.254352869496,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,2,3.856290160797035,0.727959614777696,148.72413076358978,7.874261736888265,184.2595365968,16.063008500006575,4.8602099999999995,52.34502
27,1609.9172779040612,Entire home/apt,False,False,6.0,False,1,0,10.0,96.0,3,2.9885899556526683,1.750000493858219,207.95242792450574,11.010128873449979,241.77806695489178,21.077243633310175,4.86225,52.35413
28,331.8257446160336,Entire home/apt,False,False,2.0,True,0,0,10.0,94.0,0,1.800627289656988,0.409751877486474,561.9725525583488,29.75387346405644,500.939267129912,43.669879206863186,4.89271,52.35705
29,796.5223912075552,Entire home/apt,False,False,4.0,False,0,0,10.0,94.0,2,2.854955024549889,1.7026055177938193,202.84583755070838,10.739758295522225,271.4731702278609,23.665943817257997,4.8588,52.35848
30,540.6228762918005,Private room,False,True,2.0,False,0,0,9.0,96.0,1,6.411634991922911,4.143230117720525,67.2156191044324,3.5587592606381744,83.998695224242,7.322669861744859,4.98597,52.36376
31,344.48011623274675,Private room,False,True,2.0,False,0,1,10.0,95.0,1,0.5403461758028736,0.3386427156444408,558.621897510312,29.576471621444856,816.9047877892094,71.21448795710272,4.90032,52.37525
32,479.46008014435364,Private room,False,True,3.0,False,0,1,10.0,94.0,1,0.5143691328699982,0.27721680872998067,589.2640196906814,31.198831684893335,873.3650607233451,76.13646844616828,4.90027,52.37469
33,716.6123778501629,Entire home/apt,False,False,5.0,True,0,0,10.0,96.0,2,3.6950194012514723,0.39752724496363584,116.72355985939916,6.179978033660614,147.25173097550592,12.836816210365479,4.841,52.382529999999996
34,350.33862161085466,Private room,False,True,2.0,False,1,0,10.0,91.0,0,1.0978984567828864,0.9569341008944634,293.05403910022056,15.515869516800432,426.52202921110626,37.1824824223347,4.88774,52.382540000000006
35,378.6937876408971,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,1,4.025061637950701,0.34101350622086496,120.48955886444826,6.379370436993977,153.87284825228403,13.414018699098287,4.92428,52.3425
36,299.01811449862913,Private room,False,True,2.0,True,0,0,9.0,94.0,0,4.224201874453143,1.5193067133068832,108.74606629627824,5.757606277323316,138.78699414308585,12.09889435187838,4.9398599999999995,52.348290000000006
37,381.0371897921403,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,1,1.4940070973469928,1.6349313736607325,254.0697240138204,13.451828536714979,316.6796206741971,27.606861129796357,4.875859999999999,52.38154
38,430.24863496824696,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,1,3.0194447808773766,0.7924036723959645,144.55000730414844,7.653261012439764,182.76188964887453,15.932449636683387,4.84941,52.37788
39,344.48011623274675,Private room,False,True,2.0,False,0,1,9.0,95.0,1,0.36333415049679224,0.20964387132780252,1238.473781761883,65.57151594564488,755.1339271941335,65.82955170296118,4.89843,52.3734
40,406.81461345581516,Private room,False,True,4.0,True,0,0,9.0,98.0,1,5.036504274186637,1.2466151780801287,87.20465516226939,4.617087192893534,109.09571313784775,9.51052737792439,4.82115,52.38375
41,749.6543481826917,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,2,2.147644223681296,1.663573094481327,198.66583693038925,10.518446402315949,246.15038945845936,21.458405199418205,4.86204,52.37659
42,491.88011154594244,Private room,False,True,2.0,False,0,1,9.0,98.0,1,0.3751481178743728,0.19038526698099884,1888.7374554349308,100.0,747.7998970444104,65.19020032495304,4.89861,52.373259999999995
43,344.48011623274675,Private room,False,True,2.0,False,0,1,9.0,95.0,1,0.3604908997421507,0.22352046194574146,1030.1877456383895,54.543724045603895,761.5610634885268,66.38984370648147,4.89837,52.37355
44,817.1443301384951,Private room,False,True,4.0,False,0,1,10.0,100.0,5,1.3955583842766521,0.8572188799741954,311.01672824213944,16.466911658217725,350.8561097344845,30.586230580166024,4.91319,52.37075
45,420.4063459330256,Entire home/apt,False,False,2.0,False,0,0,9.0,90.0,1,1.4833847700623388,0.5362180841013279,334.97396582708126,17.735337691492163,370.0178465410603,32.25667405833692,4.91113,52.36575
