"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"y"
"1"	-0.0143670473991783	1.27691725373648	0.20912585716884	1.18051775868895	-1.86367803345784	1.02208968207474	-0.222099326527573	0.287817671782984	-2.47802406492488	0.525183240377778	0.737848829486371	0.240056837865239	-1.42735603306956	-0.948770846886827	2.59157577551356	0.68929795044108	-0.548899288652812	0.0809403831332105	0.17232073295469	2.30929383536561	-1.03151196809178	0.147374175563655	-1.60458747303095	-1.62515729892766	-0.687747508067392	-0.849318742791882	0.609984518940652	-1.92278764274443	-1.77757982403162	-1.00221771937085	-1.07882764863428	-2.58457539275094	-1.12987972996599	0.127180444809101	0.340854725771608	-0.26610398215959	-0.127544197985199	-0.244584317893851	0.0675317240783711	0.708646204482071	1.42725080624119	0.661963407114726	-0.666624233282856	0.0944867905253462	-0.52642656860599	0.80030368310521	-0.284055966018769	-0.991596534151214	0.151301713076024	-0.678234886824284	-0.184829722980679
"2"	-0.563699828905363	-1.52010231555758	-2.54153276919591	-0.829906521433793	-0.445426973123825	-1.36334275488368	-1.67474676888796	0.543011595026377	0.862832986832972	0.476606250781899	0.024761322020972	-0.467884529343114	-1.18201797453877	1.48465090523822	0.210984495719477	-0.0138841079968753	0.245518695602737	0.9461414449831	0.638667166070625	0.0479695967145636	-0.958052844067866	1.03780393780586	1.08432505316884	0.733223204085721	-0.155884130408087	0.177256392897542	-0.811146614680638	-1.52696333050827	-0.402093404022906	1.83768174748134	-0.866214357368422	1.45264745449946	0.926403228279951	3.61500286846838	0.400135122465131	-1.2618202870265	-0.416536867560051	-0.59273057389033	0.436653221317634	-1.79919105245806	-1.67312516433926	0.535600460737255	-1.79638421362558	-1.40005251760362	0.796834614493086	-0.00746566732836503	0.804067767164973	0.228906375972626	-0.124191501579909	-0.063599795362742	-0.983278235887574
"3"	0.187799276062582	0.458807752622424	-1.89204328735704	1.05178571453226	0.382680518735864	0.695131491137847	-1.25937160827929	0.617710218606156	-0.900137588861952	-0.800302940393928	1.56231288962045	-0.414216051668297	0.211387520074597	-0.174735516081263	-0.5869266916524	1.20845270804787	1.66747089199296	0.0521831467239601	-0.834208800613514	0.311447229885917	0.736258695110256	-0.589741630269805	0.830633022417865	0.963465571933641	-0.863612666499492	-0.235143582778995	0.563948790435243	-2.0352444787857	-0.25286287070718	0.171169921561857	0.406276326031498	0.303226098608867	-0.276299713793683	-0.816223314697489	-0.412332661566612	-0.0454037436167568	-1.22860867212596	-1.06628907956034	-0.452977638258904	-0.535257398528485	1.95155646252392	-0.5061607014763	-0.578490856411309	-0.0332412247695614	-1.35793365862796	1.1762559548186	1.12842317026665	-1.47302244023003	2.28496100707365	0.185674448483301	-1.0421484785513
"4"	-0.931741684666757	0.0826974758330428	-1.66565025661629	-0.195661619354995	-0.338820102535485	-1.44667005072698	0.90798695445056	0.632938467473432	2.66237126387452	1.70091753158893	0.117768346350803	-0.0810108783516217	1.04256879889914	-0.571485241307393	-1.36233088547102	-0.218741672083383	2.07585979562988	-0.330970851236213	1.10983820443056	-1.35809927349344	2.97115114288186	-3.3910444333015	0.714147283508266	-1.05845979134831	-0.432572894803338	0.794271697851486	-0.0986523112262695	-0.396661279003864	0.0191788570677472	-0.732265762632868	-0.0933122316812701	0.438462467699372	0.57975543965266	-0.0828943195317724	-0.495491199910464	0.833088238968466	0.430470334448413	0.245832763094499	-1.42942081261843	-0.520526228286993	0.731961862766696	0.442388348290478	0.679561023798144	-1.85406505172672	-0.569197788420326	0.0929883967045895	0.516029717634093	0.291292443987133	-0.745131099843759	1.59166458390877	-1.64136875327182
"5"	-1.05092135514775	0.550465176360111	0.317538734822738	0.736540568387763	0.838130602414296	1.38380211488959	1.52339865267449	0.286933627230837	0.000837880171668652	-0.579584342704738	0.121871539127294	-0.0468472753452944	0.315179769278571	0.628586240877194	1.10758193132763	0.463142243662887	0.489105901540287	-0.0625102694950223	0.423233642605269	-0.412353295779612	0.71327201595804	-0.38848857173006	0.448469196543173	0.459502667412451	-0.765280077580932	0.464038345381777	-0.686368062845713	0.99901868586108	-0.342994297024506	0.314442904760731	0.909702606711464	-0.627468923414236	-0.623408711411467	-1.07268709930714	1.67607813217304	-0.448304961519696	-0.578845474422791	2.38344012973218	-0.803061327430549	-0.285360164726847	0.604554887079126	-1.14123919676833	0.553383729918204	-0.763445812796768	1.41584450456968	-0.513259186916976	-0.125335457500853	-0.392373813166657	-2.37541727328416	-0.921828335574577	-0.36326680064834
"6"	-2.05708438018935	-1.2192788403273	0.341227602782563	0.928271334903947	-0.755243963583007	-1.3132625043718	-0.758842469504637	-0.464626102214895	-0.8505369732139	-0.106482523463421	-0.775888040992529	1.51113276925776	-1.13331468334491	-0.264291418004984	-0.0915608501284379	-0.223332956593012	-0.647555436998368	-0.38224020904266	-1.01439144158433	-0.631038416419576	-1.53599562380179	-0.517860567743231	-0.0815400560171606	1.95998360544192	0.205360333631454	-0.568605338475803	-0.939981392481503	-0.561238657241113	1.44981832253274	0.298756428872432	-0.98384528380458	-1.19317767907788	-0.46098649654624	-1.77989196496548	-0.16920277535476	-0.431140193472694	2.13644485781532	-1.46678415581307	1.96876937759284	-0.0536211274270144	1.90188176958735	0.40623392126949	0.926346315190713	-0.540338409209118	-1.1716768417669	-0.0722236621817666	-0.799578679473481	0.587987118543987	0.173345815184634	-0.502955025102024	-0.659193771081758
"7"	-1.7066836690026	0.0279757467112615	-1.18589187283511	-0.896873627219716	0.323717364870076	-0.262685590338247	0.258315141139095	1.27826752944988	1.9079878219569	1.66465865050655	0.787382919222038	-0.365095450800495	1.40583543433882	0.765245918868061	1.0392195191204	-0.544704213393862	-0.596132480714665	0.0769265948815985	0.226299698844132	-0.3563366889409	-0.413777524303375	-1.85857288245683	-0.244053851902474	1.30823365320834	-1.28178264538252	-0.283271612675176	0.188939175722913	-1.14715639086858	0.286104827278822	-0.0133489556356291	-0.00713759264777302	1.7003908265548	0.37798991879104	-0.527803579776014	0.316234802516611	0.744427179491204	1.04590576518304	0.925341251996627	1.76830687876505	-0.544318802155526	-1.29826215575883	0.434081386461218	-1.16446812852067	-0.739290174004137	-0.13136143943193	0.108383381391343	1.03401560178735	-0.45087925874405	0.992275098488289	-0.193287137319178	0.865340526026046
"8"	-0.173998388559658	-0.563482724361419	-2.4295346899006	-1.70616085174694	-1.64310194897196	0.623207265331051	-0.62936317463009	2.30183357685693	1.651127955118	0.283903516254861	0.0316156104869754	-0.700983095599692	-0.603290334816156	0.464938502114135	0.0766465736083768	1.33487594615608	-0.818599675970664	-0.967310458272119	-0.37546202359818	-0.552117755748311	0.186661583564109	1.04543422341295	-0.368194991377267	-0.869400469597223	0.479951497993247	-1.05921183298966	-2.34187799858599	0.632832286744888	-1.87745149124834	1.61237415915205	0.817475790114825	-0.277163642159515	1.56908966772773	0.0943440096985982	0.73046554743759	-0.487272573850038	0.502266302702086	-0.146913438606236	0.718591117028867	0.428620073449199	-3.4301121775108	0.349035337513222	-0.824513613401964	0.202878816246729	-0.302475820469529	0.815994155319047	0.479826146932488	-0.316185684156487	-0.904549882909584	-1.59980920407587	0.386264789500074
"9"	1.08954272508375	-0.808839846212533	-0.673503198789422	-0.176398837452194	-0.314209805299348	-0.00910953937359235	1.71532521672114	-0.931512199316071	-1.00153601118885	-0.785441353877566	-0.250106472651359	-0.438075040695076	0.0606521380254295	0.544964410762135	0.708961163952453	-0.846155574275236	0.528364887701191	0.0550055560940723	-0.363247778255129	-0.30404314935967	0.582391191752636	-0.909448409449085	-1.19270792333325	0.100248076591421	-0.694075497891415	-0.226771656242417	0.702395872343898	0.0161666152927695	-0.206563410042466	1.16168625834803	0.60447750007463	0.852310021692796	-0.727540504502907	-1.14785289159692	1.0182075424568	-1.26615088330381	0.131898289837814	-0.0948034705939646	1.17216146824506	0.389259845040634	-1.23065989867722	0.0435748740082951	0.524302643645346	0.503637610797027	0.103879880132161	-1.97564503037137	2.07580288882021	0.90935518584905	0.0973775338450396	-0.500103871817889	-1.18681912657888
"10"	-2.12231991096254	0.965384117904726	-0.123614382051981	-0.251680371546139	0.703886245265013	-0.933225652574231	-0.649603702764039	-0.118630561441866	-0.138166759896776	-1.7423423103085	2.43373376097432	-0.0305698824798192	-0.506165895054364	0.282352037113544	1.17424328542089	0.822608261656423	-0.951937466205512	-0.00271461374454633	-0.30407882196736	-0.628465837063185	0.619149856521519	0.317821012107499	-1.15222366429148	-0.207941779180528	0.628978438409531	0.997538960539039	-0.0647819866831745	-1.11451294768207	-1.00914610310667	1.22625511712159	-0.31481374882805	0.34904946638603	0.828650753475319	0.0210689173465845	0.787021124969426	0.246673807426832	-1.07521536090647	-0.125916858973688	0.151145934522288	-0.0911411787513294	0.0919719603576477	-1.65655171820926	-0.955339703191914	1.06163457466468	0.691850569407085	-0.167195740779593	0.988296896810385	-1.25339157101685	-0.422807838537746	0.349798119584806	-0.221384836243825
